,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2015 1),2015 1),2015 1),2015 1),2015 1),2015 1),2015 1),2015 1),2015 1),2015 1),2015 1),2015 1),2016 1),2016 1),2016 1),2016 1),2016 1),2016 1),2016 1),2016 1),2016 1),2016 1),2016 1),2016 1),2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018
,январь,февраль,март,апрель,май,июнь,июль,август,сентябрь,октябрь,ноябрь,декабрь,январь,февраль,март,апрель,май,июнь,июль,август,сентябрь,октябрь,ноябрь,декабрь,январь,февраль,март,апрель,май,июнь,июль,август,сентябрь,октябрь,ноябрь,декабрь,январь,февраль,март,апрель,май,июнь,июль,август,сентябрь,октябрь,ноябрь,декабрь,январь,февраль,март,апрель,май,июнь,июль,август,сентябрь,октябрь,ноябрь,декабрь,январь,февраль,март,апрель,май,июнь ,июль,август,сентябрь,октябрь,ноябрь,декабрь
Республика Марий Эл,16041,16714.7,17318.8,17964.1,18379.7,19299.7,18910.2,18730.8,18278.1,18372.7,19305.9,23571.3,18745.3,18070.6,19054.3,19826.6,20445.5,21482.9,20424.6,19556,20163.9,20663.5,21012.4,26699.5,18883.3,19568.1,20629.5,22475.6,21881.8,23143.2,21309.8,20843.2,20937.3,24404.1,21403,28613.2,20332,20295.9,22104,22076.2,24666.9,24571.8,23725.8,22647.6,22512.8,22098.1,23094,31118.1,20993.58064017396,22814.924287596645,26816.371756981072,23616.83387738099,28831.50027179551,27014.335653157093,24657.247610312228,24736.645483346212,25234.811841883373,24755.588293724722,27401.333116454512,31526.89416720282,24952.91140710166,25272.89283189192,26591.330698632028,26029.381846964432,27723.571859016072,30558.234301526332,26960.13519830143,27055.95344911107,27388.242059105563,27150.967400484427,28232.368592393832,33767.78053030214
Республика Мордовия,16060,15992.3,17332.6,17203.1,15805.6,19026.2,18783.5,18513.1,18105.8,18214.9,18590.6,22977.6,17419.1,17936.8,18622,18767.7,19216.2,20192.5,20721.9,20245.8,20739.3,20349.5,20688.1,26276,19403.5,20052.1,21308.4,20992.8,23252,23558.4,22031,21957.4,22645.7,21360.7,21285.7,27293.7,20285.4,20619.4,22266.5,22652.2,23258.1,24459.6,22967.2,24315,23860.3,23283.9,23784.1,28381.1,21980.950255430365,22086.695331374496,24134.415045160375,23604.240860988342,24726.518144210622,26208.365628833082,24666.573233723608,24863.740230533585,25358.05722809387,25150.45163406578,25281.880472160276,30828.137669079373,23957.978384224472,24762.802032985997,25775.11749717862,25586.147715941228,26560.36764300207,27585.823622933825,27431.614433566203,26964.008144743904,26168.32291077252,26354.700211296695,26999.40090163798,32748.686044221682
Республика Татарстан,23042.1,22942.7,24241.6,25631.8,26225.3,25758.4,25762.1,25266,25533.6,26019.8,26422,35195.7,25698.3,25259.4,26463.3,28024.2,28914.6,28975.2,27826.1,27532.8,27970.8,28554.6,28395.7,36547.3,27119,26761.6,27758.7,29004.9,30881.7,30287.6,28917.5,28006.4,28648.3,28730,28497.5,37411.8,27988.3,27842.7,29279.4,29681.2,32210.7,31748.1,29588.6,29793.6,29655.4,29463,29943.4,38623.6,29299.802124876034,29644.543796955753,31543.04774634465,31874.172965733174,33376.79184833174,33433.45114179108,30848.648853483723,31448.459784798903,31486.09597233125,32277.2537938346,32358.425483857423,41841.7222461605,32164.755782824337,31889.236785681336,33179.23574877742,34862.734222666404,35934.67384877658,35311.79920245777,33760.61575609398,33893.93012780717,34116.54536753066,34866.94235172711,35722.35414912901,45310.130943387856
Удмуртская Республика,19139.3,19074.7,19868.1,21204.2,21506.4,21504.6,21651.7,21587.8,21080.6,21864.6,22087.3,26848.4,21437.9,21925.3,22606.4,23511.2,23483.6,23996.1,23664.6,23027.2,24113,23563.4,23760,29333.3,23260.2,23017.5,24227.2,25266.1,26142.5,26085.6,24912.2,24605.4,25225.9,24981.3,25193.1,30457.3,24694.9,24092.7,25347.1,25770.1,27806.5,27813.5,25943.8,25909.5,26383.1,26681.7,27046.4,32191.6,25693.643842935868,26492.64508570222,27215.548942133017,28218.43538443391,30133.61263561974,30702.749766561905,28049.388971898625,28203.10829707571,29404.923263941906,29324.573275319806,30004.784343011805,36306.62354320887,27628.132454580653,29435.135512826273,30688.509380722673,30836.072941712137,33742.02115218748,33857.94787926927,31147.364826540346,31038.93012370401,31587.3614255413,31037.101365192568,31989.519383983406,36936.292195240705
Чувашская Республика,16891.9,17047.4,18292.7,18730.9,19147.9,21100.2,19380.8,19344.8,19502.4,19484.3,19853.6,24618.1,18868.3,18635.8,19711,20224.8,20980.4,23075.5,20537.8,19793.8,20749.1,20723.9,20482.5,26516.9,19682.7,19612.2,20516,21015,21518.2,22984.7,20622.5,20495.4,21060,21019.9,20690,26883.7,19956,20364.1,21652.1,21467,22341.8,24748.5,21581.5,22436.8,23572.8,22971.8,23003.7,28962.1,21788.904955891805,21982.763675586695,23505.918554364827,23592.146132202,24743.448635262757,26973.569511765254,23305.306856408653,23784.78854106143,24273.4785306108,24674.635344501734,25050.147107320732,31036.51557962237,24333.220080745832,24507.80488790888,25913.351359414963,26019.258932179124,26911.99498022479,29063.9001359396,26178.01363668483,26881.904395736106,26666.651620775134,26658.067434800814,27028.02201514185,34105.15139624172
Пермский край,21780,21473.5,22901.2,24139.7,24239.7,25732.7,24500.8,24126.8,24173.8,24606,24683.5,34898.1,25655.6,24279.6,25414.7,27408,26780.3,27969.9,26962.8,25874.3,26275.6,26469.1,26592.8,36868.8,25826.2,25446.2,27417,28248.3,27983.7,29541.2,27997.3,27112.2,27443.7,27535.4,27276.2,37320.6,27347,27882.5,29344.2,29731.5,30390.7,31991.7,30433,30025,30167.5,29913.8,30389.1,40244.4,29522.217583980364,29841.135946210048,31884.269675231517,32565.10165922673,32767.432414290754,33877.33065563063,31185.103266787886,31026.640395313436,31420.183892129357,31347.486668967227,31982.707878488294,42192.52680856814,32009.0149336624,32753.90937628552,34479.897985170515,35246.94226592744,36134.26992902535,37066.656805313,34319.48712060366,34257.38826169184,33714.22411120546,34438.56862804602,34809.0079557115,47483.71380484027
Кировская область,17276.3,17168.4,18383.6,18404.7,18903.7,19285,19858.4,19312,18788.4,19764,20099,24656.4,19513.5,19096.4,20061.8,20242.2,21085.7,21519.5,21631,20358.9,20540.1,20809,20734.8,25580.1,20483,20073.6,21216.7,21452,22380.5,23578.1,22015.5,21195,21499.3,21808.4,21584.4,26435.2,21747.9,21539,22887,22761.4,23712.9,25211,23387.4,23326.1,23129.7,23542.1,23671.2,28671.1,22898.16181155976,22581.145636476333,24163.41140587717,24216.7780569733,24899.786439222935,26795.406193730953,24742.721711136273,24098.166944212277,24714.77228003273,24809.791001801157,25040.041895924773,30914.103568368933,25163.146982397528,25316.036433487432,26564.289302524874,26680.761200697594,27874.250804201954,29616.52660990958,27576.11378349604,26974.47902652275,27117.30390130218,27375.597847377227,27579.70724382554,33453.03463974923
Нижегородская область,20428.8,21121.9,22179.4,23227.5,23740.3,24355.6,23420.8,23096.2,23117.8,23887.6,24375.7,32454.9,23538.3,23746.8,24683.7,25591.2,25912.6,26543.7,25219,24750.7,24971.3,25900.2,25629.1,34899.3,24447,25657.1,25837.7,26674,26833.6,27628.6,26533.1,24755.4,26198.8,26269.4,26386.1,34263.3,24958.7,26241.3,26730.9,27672.5,28570,29322.5,26888.9,27162.7,28040.1,27480.9,28717.3,37261.5,26727.15210274448,28530.014029063972,29290.36264874516,30300.77105645562,30864.958277951737,31478.83412353936,29063.498750074017,29199.308047980998,29303.392197477933,29401.898299475077,29883.40004155156,43004.631297507185,28980.102254264115,30998.883816865076,32399.200623405188,32936.232947064454,33395.31864407817,33900.219993726205,31529.014652584116,31691.691943584996,31170.43010896418,32513.647703491955,32972.93754997126,42519.07500892579
Оренбургская область,18861.3,19509.6,20632.1,21238.1,21118.7,22345.1,21510.1,21574.9,21239.4,21393,21601.6,27265.1,21530.7,21377.6,23545,22848.5,23970.3,24364.5,23495.8,23435.5,23474.8,23297.4,23072,27965.6,22885.8,22875.9,23899.5,25446,25850.7,26032.8,25431.9,24352.8,24427.7,24140.4,24022.4,29860.2,23820.9,24286.9,25158.6,25822.6,27523.9,27220.5,25434.3,26442.8,25698.4,25258.2,25392.5,31470.7,25319.34450684283,25179.76260122151,26603.54328294336,27124.998002560413,29285.458798034837,28203.7788706427,26767.999023546585,27129.494749659803,27225.57351625506,26661.49418877124,27383.330535879533,32925.01524947251,27499.223819060542,28832.298591569528,29222.117119635186,29283.148494595156,32387.828997544944,31207.34639100714,30100.335423992954,30452.20946884522,29777.24524387002,29633.207741578488,29891.78143393921,37850.11222379104
Пензенская область,18138,17808.9,19417.4,20003,20350.4,20740.6,21015.7,20977.6,20690.3,21091.7,21583.4,25971.6,20284.9,20135.8,21068.3,22361.3,22281.4,22367.5,23059,22318.8,22437.6,22605.5,22637.5,27458.6,21437.4,21577.2,22316.1,23300.4,23769.4,23697.1,23967.3,23473.2,23026.6,23241.5,23089.1,27664,22693,22838.6,24101,25114.4,25395.4,25986.9,25708.5,25769.8,25258.6,25309.2,25566.1,31318.7,23548.86578955831,23871.580564607484,25875.160959412315,25469.576806527693,27046.929158461433,27319.904634593742,27153.64248302709,27487.27170208539,26297.44925076174,26380.06680323848,26463.328032243106,32007.537145093644,24571.187252057676,25197.009346972965,25324.34193201653,26580.155534602025,28500.517002079494,29892.47839473284,29033.579588640067,29403.812921386918,28667.725289563907,29423.95487569786,30112.197901623196,33341.63659540224
Самарская область,21227.6,20620.1,22031.5,23116.3,23073.2,23560.5,23410,23506.9,23087.4,23956.4,24485.8,29276.4,23578.7,23207.3,25586.6,25815,25314.3,26101.2,26734.5,24407.8,25618.4,25841.8,26445.3,32646.6,24742.8,24786.4,25731.2,28176.6,27131,28021,27918.6,25901.1,26608.7,27607.1,26904.7,33794.2,25872.2,26387.2,27140.4,27218.2,30075.5,29915.5,28341.5,28179.5,27933.8,28022.2,28412.1,34700.6,27594.036794305037,27257.311190380704,29212.03468992324,30214.952135959447,32259.986146209067,32021.045047003587,29877.11314363994,29065.31894849813,29566.701110124675,30042.21010382121,30241.59119046857,36519.46844764976,30285.93524296088,30367.696510276182,32257.540242020314,32698.678729324878,35327.08746146887,34587.43267288154,34052.15644960713,33272.673814444504,32852.225777399224,33614.61740899618,33086.37966069254,40650.77533187444
Саратовская область,18526.2,18303.3,19567.2,20254.3,20493.1,20852.9,20723,20187.4,19914.5,20442.2,21129.8,25597.1,20174.2,20019,20804.7,22228.5,21941,22535,22298.7,21417.6,21536,22131.6,22005.9,26932,21025.5,21126.3,21602.6,22901.2,22928.8,23591.4,22742,22031.1,22191.7,22082.4,22049.1,26221.1,21676.6,21922.8,22520.9,22972,23773.6,24265.7,22797.6,22698,22793.8,22633.5,22960.5,31196.5,22609.56737161601,23132.707621322,23960.06909034262,24026.93145529592,25069.77667414952,25545.932688653756,23921.195297584756,23979.717674587384,24183.366626290535,24258.52252517706,24477.784806033556,31402.703073234065,25275.103105461418,25518.390746038975,25644.087121088807,26364.22252923446,27254.367390290314,27788.25885303824,26209.422188065426,26075.00002415403,26101.75029226223,26409.465073208827,26554.65395833591,32575.332490845976
Ульяновская область,16833.1,17360.6,17930.3,18308.9,18978.2,19303.2,19798.3,19254.7,18709,19540.9,20017.3,24074.1,19380.9,19205.7,19817.4,20608,21306.3,21827,21179.5,20531.7,20780.5,20930.2,21098.7,26486.7,20407.4,20873.9,21755.3,22558,23146.4,23471.5,23097.1,21852,22265.5,22823,22593.6,28704.7,22205.1,22846.7,23711.2,23655.5,24368.3,25442.7,23875.6,23904.8,23930.1,24245.9,24576.2,30415.1,24134.198968692745,24069.207767762957,25406.307337957867,25353.136915828356,26254.790438381904,26809.12211296438,25972.144556192452,25146.64424774382,25692.930020757485,26010.100026340213,25871.967837703218,33471.98765194069,26714.078204784022,26462.25231954519,27399.992453101422,27327.183247664558,27757.351090397344,28566.348506858136,27248.130703529983,27496.316304425818,27511.238027334988,27983.672845034464,27927.04211095366,35715.410561454875
Уральский федеральный округ,30807.6,30914.4,33673.2,35968.4,34558.8,36009.6,34543.6,33667.2,34658.2,34161.9,34194.2,45544.7,34027.9,33598.8,37153.8,38844.2,37973,39186.8,37054,34900,37270.1,36173.1,35642.6,47308.3,35566,35876.1,38167.1,41529.3,40334.3,41337.1,38824.7,36873.3,38663.6,37665,37277.2,49151.7,38038.5,37998.1,40411.5,42036.9,44146.8,44079.2,40551.6,39410.2,41251.4,39958,39742.3,53179.3,39671.85518977622,39814.54809517279,42873.60731865057,45433.243146944034,47724.421506923754,47448.9313192855,42402.009539113635,40666.06263252052,42374.16727649609,42173.44577917397,41716.747314555534,55129.88097623462,43098.84910670332,43581.29500586999,46697.70991426346,47206.79877152142,51417.03993498977,50237.54686647273,46409.91172065734,45192.41734284375,46160.91641019478,45063.67666194232,45190.271281207104,59752.25163011857
Курганская область,17057.2,17050.1,17982.7,19266.9,19568.7,20685.6,19650.1,18700.4,19542.3,19436.7,19871.4,25242.3,19721.8,19055.9,19532.1,20660.4,21177.5,21786.7,21328,20462.9,20905.3,20831.9,21288.2,26584.5,20145.6,20411.4,21150.9,20641.2,22501,22540.8,21943.5,21611.5,21722.9,21613.6,21482.9,26998.5,20931.4,21113.3,22596.6,22021.2,24453.2,25173.5,22734.5,22675.7,23088.9,22943.8,23491,29324.8,22588.59995612989,22445.95393301199,23862.219874959468,24047.648543650615,26561.48117667741,27260.053919768765,24771.664321694265,24529.21535446617,25640.18713157575,25656.998113543235,25022.174377733554,31571.049484264517,25548.408337392222,25509.702776474987,26621.887476242136,26501.668704118092,29707.107606606955,29506.675412110577,27399.59753191737,26981.222122512292,27084.681346405185,27017.567724463817,27886.61451676283,33552.65989605034
Свердловская область,25337.6,24945,26794.5,27908.3,27183.8,28388,28200.6,27289.5,27399.8,28669.2,28881.5,34822.6,28042.8,26972.3,28517.5,30102.8,29885.1,30955.6,29855.8,28167.7,28986.1,29936.5,29917.2,35998.9,29054.1,28653.3,30347.7,31107.8,31166.3,32649,30920.7,29252,30158.2,30547.5,30623.2,37606.5,29961.9,29873.6,31309.9,31781.7,32826.3,34127.8,32045.7,31637.6,32279.7,32630.7,33320.9,41029.9,32256.500282926805,32861.98364183104,34061.18391158402,34661.68237219118,35984.7743034753,37438.70686359518,33061.05226488562,32049.924003019612,32669.80844074249,33686.00807846211,33623.15632540418,41646.002567759584,33809.36500289525,34437.64804521999,35336.67731490549,35910.500840290326,38729.7108225734,40338.331713316074,37804.89813110575,36471.267928755304,36787.31415608853,36221.821199408936,37604.52887178697,47241.53556568519
Тюменская область,44535.7,45270.2,50645.5,54603.4,51193.8,53353.1,49390.3,48364.1,50998.9,47499.3,47248.1,68673.7,48190,48528.7,56467.1,58139.6,56375.6,57846.9,53117.2,49491.5,55113.5,50185.8,49002.3,71191.4,50293.7,51027.5,55293.3,63238.3,59498.5,60385.8,55501.3,52557,56410.4,52428.1,51528.1,73563.5,54950.3,55160.5,59319.3,63085.1,67432.4,65262.8,58535.5,55511.5,59784.7,55278.7,54077.3,78722.2,56267.02137289249,56017.25984458508,61906.27001570268,67375.88592453483,71682.82137073437,68430.89316659252,61564.68367124945,58321.96089658828,61942.575087946614,59737.30743273142,58645.47098228348,83715.84579817753,62084.131480534474,62882.02146712221,69655.90757840882,70333.89931706326,77614.14528239275,72097.28346846935,65580.71809077357,63800.7008728128,66178.63093646026,62978.89950563043,61936.511754755265,87464.66440655384
         в том числе:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ханты-Мансийский  авт. округ - Югра,47160.9,46897.9,55058.6,53998.2,53742.2,57843,51975,50908.4,56749.5,50692.3,50511.3,78512.7,50575.2,50390.4,61452,57310,59415,62304.3,56341.7,51679,60697.6,52662.9,51040.7,80911.1,53191.6,52930.8,60138.4,63379.2,61573.5,65525,58885.8,54269.5,61706.6,55190.8,53450.8,82992.6,57415,57025.5,63101.1,61446.5,70641.1,71075.4,60899.9,56361.6,65031.4,57275.9,55641.2,87979.7,58625.75773335916,56902.83335426834,64635.24542566705,64768.47046596232,74159.26940532216,73340.30964703237,63000.062017067,58866.51863524602,67116.49303019416,61508.328120716,59552.38403935262,93659.95454402475,64151.7880750697,64541.95563036382,72917.04560803129,67550.76333730582,78191.19605871265,76795.01660887497,67599.4592381761,65065.054861005505,71579.69085510352,64575.29159282608,62555.110906380236,95941.02359736095
Ямало-Ненецкий авт. округ,62591.6,65436.4,65851.9,86809,73131.8,71517.5,67552.8,65470,65447.3,63344.6,62171.3,84047.6,67194.5,68252,73467.6,90185.1,81474.2,78332.5,72265.5,68010.6,71795.7,68029.2,67112.1,87910.6,70115.5,71151,71948.7,99226.9,86301.5,79280.8,74963.2,72816.5,73213.3,70438.7,71080.7,89941.3,77880.1,77992.8,80437.5,101554,94768.5,86719.7,82525.6,78247.1,77392.8,75630.1,74205.2,98971.3,80259.7854965222,82329.23835695905,86741.25531809525,110635.72629481048,105617.01292632794,93377.07518096255,86971.01564228293,84204.59955457754,81840.57314383602,82769.49518099829,81481.46496396796,102750.08338462371,88232.15478352323,91312.47876105063,96772.06077662535,112884.17270993874,117681.64843459288,98366.21116453865,91307.57734482814,90869.35301672801,86012.60566277303,86532.43309925366,86560.33434357216,113623.51049966172
Тюменская область без авт. округов,26705,27448,31838,31757,30656,32186,31489,31404,30829,30746,30996,41216,30600,31003,35595,36173,33051,35574,33746,32373,33634,33182,32642,42916,31263,33332.1,35188.4,37043.4,36645.9,38092.5,35631.3,34899.8,35104,34564,33947.7,45734.1,33826.6,35077.6,37434.1,37261.9,41906.9,39917.3,36924.6,37254.7,38093.4,37010.6,36736.2,49016.4,35546.54533173197,35935.5514146802,39825.25592655388,40912.39422806701,43524.718211325875,42618.880709668454,41094.96639939746,38767.25310011509,39068.091569815595,40236.963818687786,40714.985266879936,53558.95481317215,40175.558068364175,39990.35903791741,44842.90947692279,44395.69519850174,48590.03125162746,45960.73894199766,44030.991668903545,42634.81574255369,43486.28148739602,43909.61412886876,43729.080000496804,55663.05466228395
Челябинская область,22949.1,22902.1,23714.9,25597.4,25327.1,26148.8,26214.7,25602.1,25538.3,26658.7,26720.8,32900.5,26101.3,25527.1,26472.9,28258.4,27417.7,28481.5,28107.7,27076.8,27517.3,28610.6,28058.6,34097.6,27459.1,28120.1,28882.9,29921.9,29925.9,30524.3,29852.5,28566,29019.5,30191.1,29790.9,35281.7,29158.3,28651.6,30166,30719.7,30987.5,31900.3,30474.2,30160.5,30388.7,31270.1,31095.4,37503.7,29263.676131280743,29284.626948692592,31040.213269028216,32335.087808664444,32726.7292886693,34305.37777450686,32037.32937904563,30997.187587687593,31713.459848451854,32599.61912978057,32511.899128587076,38246.373623503874,32959.524703677496,32679.90488233066,34149.26924746208,34554.28486820167,35424.2608725862,36401.53170058891,34270.87991731133,33775.03173123275,33873.05066569854,34983.68481677913,34943.77310952336,42401.27753219278
Сибирский федеральный округ,23856.9,23394.3,24986.8,25814.8,26454.6,27343.5,26201.9,25569.6,25957.3,26799.3,27355.3,34375.6,26476.9,25597.4,27315.8,28044.4,28659.2,29467.8,27877.7,26619.4,27467,28359.8,28619.4,35674.1,27541.7,26999.2,28387.3,29966.2,30084.4,31075.4,29110.2,27852.3,28738.2,29460.8,29385.4,36529.2,28722.8,28507.8,29922.2,30547.4,32544.8,33260.2,30182.5,29799.4,30629.8,30862.2,31348.1,39699.3,30637.299520226952,30569.898466001665,32667.228583253993,33198.15931857532,35291.708846319845,35725.03408181289,32324.214327293008,31934.365481182682,33024.65851269042,33526.45333669513,33972.51177865728,42989.10979862315,33910.04442675339,34492.10265321709,36329.67466221824,36624.85099351932,38728.32857760026,39955.208605353,36115.17591105028,35333.981049900685,36471.989953267854,37235.24035287792,37764.246445783676,46970.68691275432
Республика Алтай,19126.3,17896.6,19397.9,19593.2,20348.7,23652.8,19134.9,18655.9,19599.2,20307.3,20554,28664,21345.7,19868.3,20752.4,21745.1,23067.6,25434.4,21454.8,19904.4,21416.2,21695.5,21120.7,29722.3,21123.9,21587.3,21717.3,22048.3,24030.8,26277,21276.5,20214.7,21670.7,21976.6,21766.9,28967.6,21884.5,22498.7,23171.5,22513.5,24464.1,28603.3,22443.9,21976.1,23158,22582.6,23609.5,31032.6,22655.091382474133,23977.983019482097,23755.478730724786,24669.73022029825,26925.23026642356,29836.662107920965,23703.021603634497,23099.277005813456,26300.539934004508,24826.47267715935,24996.913112550774,35025.942816061404,26437.37717309155,26889.448914902667,28381.832592321512,28405.644618386985,31422.0823054627,35501.13187360021,28348.776309713583,28444.901191542005,31029.236052318804,30548.009304701245,30748.32100168942,40025.0909769089
Республика Бурятия,22841.4,22022.3,23837.9,25403,26316.8,29116.7,25035.5,24077.8,24918.2,26026.6,26616.3,35753.5,26706.3,25020,26358.7,27010.2,27551.1,29979.4,26750.9,24166.3,26735.5,27762.8,28109.4,37488.7,26725.3,26245.2,27943.3,28008.7,29473.4,31949.5,27597.9,25378.5,27355.3,29003.3,28701.7,36459.7,28132,27838.1,28949.8,28903.5,30353.2,34013.9,28684.2,27137.5,28860.7,29886,30987.6,39183.9,28659.860192062075,28820.775159085195,32115.06401285689,31306.93746591362,32161.261323073526,35259.675638513574,30413.89854088432,28474.841019531086,30382.259774987244,31792.49560978644,33400.31185958126,42296.49699656221,32318.245481732083,31967.481588210674,34596.05428873019,35489.63854536128,36970.58029959571,41474.458415417044,34546.50804817763,32332.076859828157,35038.34298815399,36091.67641445852,37867.295492173405,47039.97971129029
Республика Тыва,22458.4,21111.3,22965.6,24009.8,24822.8,28960.9,22574,21920.1,24873.5,28592.7,26273.9,38705.2,25752.5,23603.9,26331.3,25730.9,28055.4,34499.5,23263,22580.1,26560.5,32082.5,26333,38172.1,26258.2,25637.1,26964.9,27277.2,28879.4,36533.9,23790.2,23965.1,27320.9,32547.2,26905.7,38351.1,27289.7,27114.6,28274.8,27460,31310,38245.3,24076,24447.9,28231,33401.7,27727.1,39214,27698.90627249997,28649.88480396911,29528.08566971517,29648.71366375441,33545.74186774036,36490.10660291285,24702.140708158593,25024.264968865908,28951.30250440948,35262.35891892422,29987.44870619708,39581.55346412515,30713.282633572606,31158.99555466369,33536.93252983917,33131.78568071137,35038.948438194544,43787.673429163515,28667.38263482773,29419.54803886162,36067.19677203489,42853.535818951495,35619.233076836426,47016.680876385166
Республика Хакасия,24601.1,23492.6,25457.9,25789.1,26722.6,29328.7,25963.4,26101.5,26753.5,27710.4,27235.3,35370.8,27807.4,26182.6,27992.2,27501.4,28604.2,31257.8,27621.2,26629.6,28146.5,29282.4,28974.9,37545.5,28476.4,28629,29668.2,29918.8,30570.1,32884.7,28395.7,28162.2,29171.8,30472.7,28917.9,36908,29311.5,29225.5,30118.1,31304.7,33399,36252.5,30270.9,30759.1,31613.1,32898.1,32282.7,40449,31815.623773256553,31994.5680664057,32466.46252558512,33544.05658899352,34701.32392359949,36729.66392048825,31992.704914968752,32197.13584872264,33562.06454737757,35184.19912391264,34078.24668512834,43663.79735780211,34525.023459362,34754.17179916381,36508.25014605814,36263.05691905469,39884.8691695064,43093.91575347935,37682.91070785521,38803.347291112164,39113.03339426209,37357.52521051333,37949.38986487536,48427.992032789436
Алтайский край,16266,15821,17029.1,17180.7,17588,18866.3,18068,17672,18053.1,18573.5,18664.2,23621.3,17809.4,17319.1,18596.9,18732.4,19356.4,20592.7,19514.5,18621.1,19450.6,19531.5,19678.7,24279.9,18408.4,18184,19307.4,19375,19993.2,20780.6,20238.8,19183.6,19582.4,19875.3,19669,24919.4,19209.2,19241.1,20048.2,20187.7,20802.2,22318.2,20918,20069.3,20872.8,20777.9,20820.5,27208.2,20301.77438373104,20091.40821910468,21816.82600294072,21953.09278963546,22503.840954751162,23720.10606316867,22388.757721791426,22047.56345599229,22946.2067677986,22608.638491538342,22955.082151754974,29468.626706871673,22546.13903718288,23070.787917406535,24156.279901249993,24329.76613115381,25135.971500499913,26860.446656948316,25773.927868596547,25091.390186329925,25656.713018300026,25620.805286008832,25959.759054079568,32186.916488602325
Забайкальский край,24294.7,23847.2,25361.1,25357.7,26841.1,28717.5,26281.7,24884.6,26234.1,27270.6,27950.4,38160.2,27178.9,25920.4,27352.6,28060.7,29546.6,31652,28893.8,26157.4,28150.7,29556.7,29276.1,38089.4,28397.3,27790.1,28874.5,31087.7,32157.4,33990.4,30284.8,27593.5,30402.9,30348,30421.2,39021.7,29763.5,29692.7,30515.5,31116,32316.4,36054.4,31149.8,29610.8,32918.9,32201.3,32709.9,45031,31219.676961773566,31085.22909864632,32972.73463198072,33236.61619755573,34904.879933233475,37926.08797268428,33056.0742852762,32075.38577288413,36085.3833361591,34596.206423673764,36153.17645526479,45358.5854100622,35272.23863008654,36132.95659819947,37038.644606783564,37860.70890357816,39617.51104519557,42567.166007358544,37871.68805000809,35680.97010672115,39948.8405617778,38934.904774546965,40727.75571425611,55263.95590748549
Красноярский край,28687.8,27890.4,29861.8,31408.4,31446.6,32032.6,31895.7,30808,30939.3,31720,32325.7,41088.3,31529,30814.5,33191.9,34031.7,35962.2,35341.4,33728.9,31294.5,32715.8,33444.7,33809,43008.4,33153,32409.3,33863.9,36817.7,37236,37096.6,35043.5,33148.4,34617,35207.8,35534.8,44711.1,35423.9,34665.5,36387.5,38501.9,40963.7,40200.1,36701.5,35567.7,36675.9,36987.7,37519.2,47646.8,37056.34519214995,37079.89576440406,38755.11655189042,41471.92279796534,43786.34944155777,42070.132873529066,38872.23796360992,38092.06308586816,39727.90397912156,40133.80388577019,40632.600059779164,52241.58570441148,40617.17235161176,41565.60486218585,43029.4986626143,44854.22213884949,48056.81314439541,47408.89114411776,42929.036671459566,41218.896145802406,42987.6859359937,44286.851236079434,44692.24933796465,56392.78058916177
Иркутская область,26328,25685.1,27290.5,28097.5,30357.3,29992,28162.3,28083.2,28785.9,29561.8,30850.6,37639.6,29617.7,28644.5,30815.3,31603.6,31945.3,31811.4,30544.7,29758.1,29754.7,31032.7,32379,38981.1,30583.7,29854.9,31245.6,33861.9,33171.7,33635.6,32113.7,30791.6,31488.9,32561.3,32538.7,39653.3,32684.1,31766.7,33294.2,33134.2,37463.3,36590.6,33630.8,33198,33828.9,34557.5,35698.3,42940.4,34262.45169779365,33813.459921792826,36820.33227858536,36343.500200584174,40527.59236283892,39270.04777802746,36119.66824106605,35460.744202215494,36386.056836820084,37748.666341378645,37916.50351996886,45927.8658954371,37959.6004286527,38522.52323728454,41203.03873917455,40437.38637055271,44734.48296774681,43640.55541444416,40679.35645245962,39661.86558052475,40552.00831434345,42229.41077561101,42920.8368323986,50484.03691394241
Кемеровская область,23134.2,23230.2,24633.9,24683.5,25678.4,26288.5,25010.6,24663.3,24796.2,25411.6,25679.9,31018.1,25530.7,24604.2,25811.5,26211.3,26989,27712.6,26155.8,25528.9,25967.5,26709,27047.3,32475.3,26828.7,25971.3,27314.7,27827.9,28634.8,29354.4,27873,27325.2,27703.3,28022.2,27912.7,33967.4,27669,27160.2,28669.5,28725.6,30338.5,31128.9,28851.7,29126.1,29196.1,29467.6,29760.4,37788,30129.038948481266,29665.831546156114,31704.041733848928,31713.281683427944,33700.5460452898,35086.71411842863,31708.357136736584,32343.564028304194,31565.395481961612,32190.577507927894,32059.55613798115,41307.77632184198,33384.16009203632,34144.32246013084,36218.23989176398,36179.210621592865,37710.56509213424,39691.465788438785,35989.19459192952,36727.24185266803,36677.2848069208,37461.83558380576,37856.753946888944,47370.39467106425
